imo,name,type,porto,berthing_time,lat,lon,waiting_time_hours,num_positions
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T01:30:08Z,-32.056767,-52.0564,506.09555555555556,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T06:36:00Z,-32.049938,-52.072071,511.1933333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T13:08:00Z,-32.075912,-52.091633,517.7266666666667,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-21T18:41:00Z,-32.045448,-52.073284,547.2766666666666,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-22T11:10:00Z,-32.045467,-52.073483,563.76,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-27T09:42:00Z,-32.127682,-52.102154,682.2933333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-27T16:42:00Z,-32.049381,-52.072266,689.2933333333333,773
9299367,BASTOS I,Tanker,Rio Grande,2026-01-08T15:19:00Z,-32.077526,-52.092007,243.5,1172
9299367,BASTOS I,Tanker,Rio Grande,2026-01-14T11:42:00Z,-32.042282,-52.044201,383.8833333333333,1172
9299367,BASTOS I,Tanker,Rio Grande,2026-01-27T16:44:00Z,-32.073185,-52.082905,700.9166666666666,1172
9413523,JAKARTA,Tanker,Rio Grande,2026-01-28T17:40:22Z,-32.078085,-52.093246666666666,,1267
9343883,PRIGIPOS,Cargo,Rio Grande,2026-01-27T23:39:00Z,-32.103951,-52.1031,698.7333333333333,619
9333840,MOL EARNEST,Cargo - Hazard C (Minor),Rio Grande,2026-01-28T01:43:00Z,-32.124554,-52.100491,713.15,607
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-11T11:15:00Z,-20.367523,-40.245838,314.46666666666664,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-19T02:43:00Z,-20.352175,-40.24118,497.93333333333334,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-19T04:40:00Z,-20.324957,-40.341255,499.8833333333333,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-27T23:11:00Z,-20.324902,-40.33672,710.4,1166
9903217,MAO HONG,Cargo,Vitória,2026-01-27T22:43:00Z,-20.324617,-40.333462,710.15,408
9635468,CS SARAFINA,Cargo,Vitória,2026-01-24T18:42:00Z,-20.324999,-40.341267,583.9833333333333,777
9635468,CS SARAFINA,Cargo,Vitória,2026-01-26T10:40:00Z,-20.324976,-40.341122,623.95,777
9451329,DA CUI YUN,Cargo,Vitória,2026-01-20T22:08:00Z,-20.379581,-40.257732,517.1333333333333,991
9451329,DA CUI YUN,Cargo,Vitória,2026-01-22T04:40:00Z,-20.322475,-40.331322,547.6666666666666,991
9327669,LOG IN RESILIENTE,Cargo,Vitória,2025-12-31T11:13:00Z,-20.3237,-40.328434,50.596111111111114,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-19T21:07:00Z,-20.387484,-40.259602,516.4961111111111,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-20T09:40:00Z,-20.323051,-40.327053,529.0461111111111,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-27T12:13:00Z,-20.323734,-40.328499,699.5961111111111,1331
9649835,CMA CGM SANTOS,Cargo - Hazard D (Recognizable),Suape,2026-01-01T11:44:00Z,-8.3907537,-34.967281,73.45,1251
9649835,CMA CGM SANTOS,Cargo - Hazard D (Recognizable),Suape,2026-01-29T04:42:00Z,-8.3914919,-34.967613,,1251
9449780,KEFALONIA,Cargo,Suape,2026-01-27T18:41:00Z,-8.3938332,-34.962616,705.4666666666667,1062
9726126,SINNDAR,Tanker,Suape,2026-01-12T17:37:00Z,-8.3972797,-34.953499,342.76666666666665,1324
9867619,AITOLOS,Tanker,Suape,2026-01-26T11:09:00Z,-8.3841496,-34.880066,668.25,622
9867619,AITOLOS,Tanker,Suape,2026-01-27T10:42:00Z,-8.3968735,-34.955608,691.8,622
9777395,BOW TITANIUM,Tanker,Suape,2026-01-28T02:12:00Z,-8.3981934,-34.956989,710.9,915
9404223,HORIZON EKAVI,Tanker,Suape,2026-01-28T21:12:00Z,-8.3985662,-34.956383,,926
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-24T05:10:00Z,-8.3814983,-34.880146,620.5352777777778,1248
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-25T01:13:00Z,-8.3982553,-34.956337,640.5852777777778,1248
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-26T01:40:00Z,-8.3961201,-34.914734,665.0352777777778,1248
9489895,CELSO FURTADO,Tanker - Hazard A (Major),Suape,2026-01-21T12:11:00Z,-8.3983698,-34.908657,555.5688888888889,1111
9489895,CELSO FURTADO,Tanker - Hazard A (Major),Suape,2026-01-27T05:14:00Z,-8.3968334,-34.904499,692.6188888888889,1111
9686728,STI REGINA,Tanker,Suape,2026-01-26T02:10:00Z,-8.389842,-34.892441,665.35,653
9223643,LADY NAEIMA,Cargo,Suape,2026-01-28T16:48:00Z,-8.3803997,-34.878868,,634
9229568,SERRA NEVADA,Tanker,Rio Grande,2025-12-30T17:49:00Z,-32.101566,-52.102501,18.41,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2025-12-31T03:41:00Z,-32.075901,-52.091667,28.276666666666667,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-01T11:41:12Z,-32.08555,-52.094116666666665,60.28,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-05T01:51:00Z,-32.029312,-52.047199,146.44333333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-05T07:48:00Z,-32.051067,-52.071617,152.39333333333335,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-06T00:10:00Z,-32.075901,-52.091648,168.76,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-06T13:38:00Z,-32.0494,-52.072266,182.22666666666666,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-07T17:09:00Z,-32.104168,-52.102699,209.74333333333334,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-08T01:23:00Z,-32.05558,-52.052284,217.97666666666666,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-08T13:11:00Z,-32.075546,-52.091331,229.77666666666667,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-09T19:39:00Z,-32.075912,-52.091618,260.24333333333334,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-10T19:14:00Z,-32.047298,-52.072365,283.82666666666665,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-11T20:37:58Z,-32.049633,-52.072048,309.2261111111111,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-14T00:12:00Z,-32.052132,-52.050949,360.79333333333335,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-14T07:41:00Z,-32.041584,-52.074383,368.27666666666664,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-14T18:12:00Z,-32.0429,-52.04409,378.79333333333335,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-15T05:11:00Z,-32.049183,-52.071301,389.77666666666664,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-15T11:15:00Z,-32.076084,-52.091301,395.8433333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-16T05:55:00Z,-32.106533,-52.102634,414.51,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-16T14:39:00Z,-32.048946,-52.072468,423.24333333333334,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-16T22:11:00Z,-32.076874,-52.09148,430.77666666666664,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-17T12:56:04Z,-32.045483,-52.072933,445.52777777777777,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-18T04:09:00Z,-32.0494,-52.07225,460.74333333333334,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T01:30:08Z,-32.056767,-52.0564,506.09555555555556,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T06:36:00Z,-32.049938,-52.072071,511.1933333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T13:08:00Z,-32.075912,-52.091633,517.7266666666667,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-21T18:41:00Z,-32.045448,-52.073284,547.2766666666666,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-22T11:10:00Z,-32.045467,-52.073483,563.76,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-27T09:42:00Z,-32.127682,-52.102154,682.2933333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-27T16:42:00Z,-32.049381,-52.072266,689.2933333333333,773
9229570,SERRA POLAR,Tanker,Santos,2026-01-16T19:48:00Z,-23.91851,-46.367767,442.98333333333335,1328
9229570,SERRA POLAR,Tanker,Santos,2026-01-17T01:15:00Z,-23.94388,-46.308632,448.43333333333334,1328
9229570,SERRA POLAR,Tanker,Santos,2026-01-25T15:10:00Z,-23.918564,-46.36734,654.35,1328
9229570,SERRA POLAR,Tanker,Santos,2026-01-25T20:12:00Z,-23.943693,-46.308113,659.3833333333333,1328
9578660,SEA1 ATLAS,Cargo,Santos,2026-01-03T19:12:00Z,-23.994009,-46.295734,130.38333333333333,1042
9578660,SEA1 ATLAS,Cargo,Santos,2026-01-08T13:14:00Z,-23.994307,-46.296558,244.41666666666666,1042
9578660,SEA1 ATLAS,Cargo,Santos,2026-01-14T02:13:00Z,-23.993814,-46.2966,377.4,1042
9578660,SEA1 ATLAS,Cargo,Santos,2026-01-22T10:12:00Z,-23.99423,-46.296478,577.3833333333333,1042
1051434,FORTUNE LEGACY,Cargo,Santos,2026-01-17T10:41:00Z,-24.018909,-46.336979,444.3666666666667,664
1051434,FORTUNE LEGACY,Cargo,Santos,2026-01-21T10:37:00Z,-24.018114,-46.336372,540.3,664
1051434,FORTUNE LEGACY,Cargo,Santos,2026-01-28T11:49:00Z,-23.980171,-46.290768,709.5,664
9344681,MAERSK VENEZIA,Cargo,Santos,2025-12-31T09:39:00Z,-23.92013,-46.355434,48.579166666666666,1113
9344681,MAERSK VENEZIA,Cargo,Santos,2026-01-14T17:14:00Z,-23.920958,-46.348175,392.1625,1113
9344681,MAERSK VENEZIA,Cargo,Santos,2026-01-28T08:14:00Z,-23.919283,-46.351532,719.1625,1113
9299367,BASTOS I,Tanker,Rio Grande,2026-01-08T15:19:00Z,-32.077526,-52.092007,243.5,1172
9299367,BASTOS I,Tanker,Rio Grande,2026-01-14T11:42:00Z,-32.042282,-52.044201,383.8833333333333,1172
9299367,BASTOS I,Tanker,Rio Grande,2026-01-27T16:44:00Z,-32.073185,-52.082905,700.9166666666666,1172
9725548,SANTA ANGELINA,Cargo,Santos,2026-01-21T11:40:00Z,-24.023212,-46.334095,525.7144444444444,1099
9725548,SANTA ANGELINA,Cargo,Santos,2026-01-23T18:45:00Z,-24.015167,-46.335598,580.7977777777778,1099
9725548,SANTA ANGELINA,Cargo,Santos,2026-01-26T20:42:00Z,-23.935024,-46.314053,654.7477777777777,1099
9327669,LOG IN RESILIENTE,Cargo,Vitória,2025-12-31T11:13:00Z,-20.3237,-40.328434,50.596111111111114,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-19T21:07:00Z,-20.387484,-40.259602,516.4961111111111,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-20T09:40:00Z,-20.323051,-40.327053,529.0461111111111,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-27T12:13:00Z,-20.323734,-40.328499,699.5961111111111,1331
9381184,BLUE IONIAN,Cargo,Santos,2026-01-18T00:41:00Z,-23.982683,-46.29055,449.15,874
9381184,BLUE IONIAN,Cargo,Santos,2026-01-22T02:10:00Z,-23.974184,-46.289165,546.6333333333333,874
9576806,FENG HUANG FENG,Cargo,Paranaguá,2026-01-26T00:12:14Z,-25.501416666666668,-48.43447,660.9205555555556,750
9576806,FENG HUANG FENG,Cargo,Paranaguá,2026-01-27T17:42:56Z,-25.501853333333333,-48.50832333333334,702.4322222222222,750
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-11T11:15:00Z,-20.367523,-40.245838,314.46666666666664,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-19T02:43:00Z,-20.352175,-40.24118,497.93333333333334,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-19T04:40:00Z,-20.324957,-40.341255,499.8833333333333,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-27T23:11:00Z,-20.324902,-40.33672,710.4,1166
9896282,BLOEMGRACHT,Cargo,Santos,2026-01-10T14:10:00Z,-23.994701,-46.297668,293.53444444444443,1276
9896282,BLOEMGRACHT,Cargo,Santos,2026-01-28T00:13:00Z,-23.994659,-46.297661,711.5844444444444,1276
9718026,TALIMEN,Cargo,Paranaguá,2026-01-13T03:42:00Z,-25.49939,-48.512146,354.9,1323
9718026,TALIMEN,Cargo,Paranaguá,2026-01-27T19:43:00Z,-25.501566666666665,-48.52616833333333,706.9166666666666,1323
9739317,STOLT MAGNESIUM,Tanker - Hazard B,Santos,2026-01-26T05:13:00Z,-23.92018,-46.35978333333333,668.6497222222222,610
9739317,STOLT MAGNESIUM,Tanker - Hazard B,Santos,2026-01-27T18:12:00Z,-23.924377,-46.331135,705.6330555555555,610
9418377,CMA CGM VERACRUZ,Cargo - Hazard A (Major),Santos,2025-12-30T07:15:00Z,-23.964251,-46.293987,22.618055555555557,991
9418377,CMA CGM VERACRUZ,Cargo - Hazard A (Major),Santos,2026-01-28T20:13:00Z,-23.961613,-46.296612,,991
9688647,SEABONI,Cargo,Santos,2026-01-20T22:05:00Z,-23.968229,-46.298031,541.4502777777777,1069
9688647,SEABONI,Cargo,Santos,2026-01-23T23:43:00Z,-23.925323,-46.339794,615.0836111111112,1069
9942158,LOWLANDS FREEDOM,Cargo,Rio Grande,2026-01-15T23:13:00Z,-32.047672,-52.072193,363.78333333333336,1160
9942158,LOWLANDS FREEDOM,Cargo,Rio Grande,2026-01-25T10:11:00Z,-32.041782,-52.0746,590.75,1160
9372810,POLARIS LEADER,Cargo,Santos,2026-01-17T06:42:00Z,-23.957485,-46.300442,398.06666666666666,810
9372810,POLARIS LEADER,Cargo,Santos,2026-01-28T06:08:00Z,-23.958548,-46.300556,661.5,810
9448322,VORIAS,Tanker,Santos,2026-01-09T10:43:00Z,-23.918648,-46.362904,264.9166666666667,1181
9448322,VORIAS,Tanker,Santos,2026-01-27T14:13:31Z,-23.918625,-46.362907,700.4252777777778,1181
9847396,BBG BEIHAI,Cargo,Paranaguá,2026-01-28T04:42:00Z,-25.501545,-48.427006,696.5833333333334,949
9847396,BBG BEIHAI,Cargo,Paranaguá,2026-01-29T02:12:53Z,-25.50099,-48.503256666666665,718.0980555555556,949
9604732,EMMANOUIL,Cargo,Paranaguá,2026-01-26T04:12:53Z,-25.502335,-48.51774833333333,667.6480555555555,882
9604732,EMMANOUIL,Cargo,Paranaguá,2026-01-29T06:43:00Z,-25.488943,-48.455193,,882
9625384,BARTOLOMEU DIAS,Cargo,Santos,2026-01-08T09:15:00Z,-23.925426,-46.317421,205.08333333333334,981
9625384,BARTOLOMEU DIAS,Cargo,Santos,2026-01-28T21:43:00Z,-23.925474,-46.317219,697.55,981
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-24T05:10:00Z,-8.3814983,-34.880146,620.5352777777778,1248
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-25T01:13:00Z,-8.3982553,-34.956337,640.5852777777778,1248
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-26T01:40:00Z,-8.3961201,-34.914734,665.0352777777778,1248
9394753,MANOUSOS P,Cargo,Paranaguá,2026-01-25T20:41:00Z,-25.499651,-48.544712,649.5413888888888,413
9989259,ORANGE SEA,Cargo,Santos,2026-01-26T09:42:00Z,-23.980042,-46.286579,672.8333333333334,503
9389227,PANAGIA FORCE,Cargo,Paranaguá,2026-01-26T19:44:00Z,-25.502266,-48.519901,683.1333333333333,710
9354260,PM DUKE,Tanker,Paranaguá,2026-01-27T01:11:00Z,-25.499968,-48.537926,683.3,618
9253210,GRANDE BUENOS AIRES,Cargo,Santos,2026-01-28T04:39:00Z,-23.928402,-46.332951,715.9666666666667,961
9363637,SAGA JOURNEY,Cargo,Santos,2026-01-28T08:11:00Z,-23.970371,-46.296196,707.9666666666667,794
9364588,JANE,Tanker,Santos,2026-01-27T21:10:00Z,-23.920105,-46.360706,706.3666666666667,754
9832470,EARTH HARMONY,Cargo,Salvador,2026-01-23T10:12:00Z,-12.962685,-38.50869,566.5,997
9996018,GREEN SANTOS,Cargo - Hazard A (Major),Salvador,2026-01-28T04:12:54Z,-12.958541666666667,-38.50843166666667,715.6316666666667,436
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-29T11:51:00Z,-12.952084,-38.503845,0.4666666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-29T14:48:00Z,-12.952113,-38.503906,3.4166666666666665,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-29T17:40:00Z,-12.952104,-38.503849,6.283333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-29T21:45:00Z,-12.952258,-38.503994,10.366666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-30T02:42:00Z,-12.951933,-38.503876,15.316666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-30T09:10:00Z,-12.952105,-38.503853,21.783333333333335,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-30T15:10:00Z,-12.952077,-38.503853,27.783333333333335,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-30T18:41:00Z,-12.952145,-38.503887,31.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-30T21:29:40Z,-12.952106,-38.503895,34.111111111111114,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-31T00:51:00Z,-12.952093,-38.503811,37.46666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-31T03:36:00Z,-12.952157,-38.50386,40.21666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-31T09:41:00Z,-12.952077,-38.503891,46.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-31T12:43:00Z,-12.952098,-38.503841,49.333333333333336,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-31T16:14:00Z,-12.952068,-38.503872,52.85,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-31T19:10:00Z,-12.952117,-38.50386,55.78333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2025-12-31T22:40:00Z,-12.952198,-38.503948,59.28333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-01T01:09:00Z,-12.952231,-38.503841,61.766666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-01T16:44:00Z,-12.9521,-38.503876,77.35,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-01T20:42:00Z,-12.952127,-38.503819,81.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T00:41:00Z,-12.951973,-38.503868,85.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T03:42:00Z,-12.952104,-38.503815,88.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T08:41:00Z,-12.952102,-38.503845,93.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T11:38:00Z,-12.952075,-38.503841,96.25,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T14:39:00Z,-12.9521,-38.503841,99.26666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T16:41:00Z,-12.947231,-38.509762,101.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T17:39:00Z,-12.952106,-38.503845,102.26666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-02T20:41:00Z,-12.95213,-38.503838,105.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-03T00:02:13Z,-12.95234,-38.503849,108.6536111111111,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-03T09:42:00Z,-12.952117,-38.503845,118.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-03T12:42:00Z,-12.952048,-38.503857,121.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-03T15:43:00Z,-12.952084,-38.503857,124.33333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-03T18:43:00Z,-12.952138,-38.503868,127.33333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-03T21:42:00Z,-12.952244,-38.503994,130.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-04T06:22:00Z,-12.952115,-38.50383,138.98333333333332,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-04T11:43:00Z,-12.952105,-38.503857,144.33333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-04T17:49:00Z,-12.952091,-38.503872,150.43333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-05T09:03:00Z,-12.952085,-38.503841,165.66666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-05T12:08:00Z,-12.952102,-38.503868,168.75,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-05T15:09:00Z,-12.952102,-38.503868,171.76666666666668,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-05T18:41:00Z,-12.952117,-38.503845,175.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-05T22:12:00Z,-12.952144,-38.503872,178.81666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-05T23:41:00Z,-12.952125,-38.503819,180.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-06T15:42:00Z,-12.952085,-38.503868,196.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-06T18:39:00Z,-12.952122,-38.50391,199.26666666666668,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-07T09:41:00Z,-12.952033,-38.503845,214.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-07T16:11:00Z,-12.952111,-38.503834,220.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-08T00:01:51Z,-12.95224,-38.503819,228.6475,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-08T02:48:00Z,-12.952145,-38.50386,231.41666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-08T14:04:50Z,-12.95211,-38.503865,242.69722222222222,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-08T17:36:00Z,-12.95206,-38.503853,246.21666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-08T21:09:00Z,-12.952111,-38.503899,249.76666666666668,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-08T23:42:00Z,-12.952249,-38.503868,252.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-09T02:13:00Z,-12.952118,-38.503845,254.83333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-09T13:12:50Z,-12.952103333333334,-38.50387833333333,265.8305555555556,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-09T18:44:00Z,-12.952128,-38.503841,271.35,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-09T21:10:00Z,-12.952167,-38.50378,273.78333333333336,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-10T03:13:00Z,-12.952128,-38.503807,279.8333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-10T11:40:00Z,-12.952046,-38.503841,288.28333333333336,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-10T14:08:00Z,-12.952102,-38.50386,290.75,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-10T18:09:00Z,-12.952204,-38.503952,294.76666666666665,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-11T00:36:00Z,-12.95214,-38.503807,301.21666666666664,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-11T06:45:00Z,-12.9521,-38.503845,307.3666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-11T21:42:01Z,-12.952151,-38.503841,322.31694444444446,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-12T03:59:00Z,-12.95213,-38.50386,328.6,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-12T10:23:52Z,-12.952115,-38.50388,335.01444444444445,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-12T13:41:00Z,-12.952048,-38.503834,338.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-12T16:44:00Z,-12.95213,-38.503868,341.35,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-12T19:40:00Z,-12.952093,-38.503819,344.28333333333336,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-13T01:11:00Z,-12.952147,-38.503849,349.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-13T23:42:00Z,-12.952204,-38.503826,372.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-14T08:40:00Z,-12.952066,-38.50383,381.28333333333336,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-14T12:13:00Z,-12.952098,-38.503853,384.8333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-14T15:40:00Z,-12.95208,-38.503864,388.28333333333336,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-14T18:43:00Z,-12.952131,-38.503845,391.3333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-14T21:13:46Z,-12.952178,-38.503887,393.8461111111111,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-15T00:19:00Z,-12.951868,-38.503712,396.93333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-15T03:43:20Z,-12.952147,-38.503864,400.3388888888889,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-15T10:11:00Z,-12.952095,-38.50386,406.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-15T14:15:00Z,-12.952075,-38.503891,410.8666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-15T18:04:24Z,-12.952059,-38.503929,414.69,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-15T22:11:00Z,-12.952148,-38.503841,418.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-16T01:39:00Z,-12.95211,-38.503792,422.26666666666665,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-16T10:16:00Z,-12.952098,-38.503853,430.8833333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-16T14:13:00Z,-12.952052,-38.503895,434.8333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-16T22:12:00Z,-12.952122,-38.503819,442.81666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-17T01:12:00Z,-12.95213,-38.503819,445.81666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-17T03:43:00Z,-12.952155,-38.503826,448.3333333333333,1130
